Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,State,City,Quantity,Sales,Profit,Discount,Shipping Mode,Return Status
ORD-000132,2025-04-19,CUST-00025,Karthik Kumar,PRD-ELE-HEA-959,StudioSound Headset,Electronics,Headphones,West,Maharashtra,Pune,5,103752.94,16187.18,0.0,First Class,Not Returned
ORD-000133,2024-09-21,CUST-00107,Sanya Bose,PRD-ELE-LAP-603,ProDesk Notebook,Electronics,Laptops,East,West Bengal,Howrah,5,161919.53,21652.05,0.0,Standard Class,Not Returned
ORD-000134,2025-11-30,CUST-00423,Ananya Gupta,PRD-OFF-BIN-865,RingFolder Set,Office Supplies,Binders,South,Karnataka,Hubballi,5,4658.94,524.76,0.0,Second Class,Not Returned
ORD-000135,2023-05-08,CUST-00446,Suresh Pillai,PRD-CLO-WOM-398,EleganceSaree,Clothing,Women's Wear,South,Telangana,Warangal,3,7194.81,1918.97,0.1,Standard Class,Not Returned
ORD-000136,2023-06-02,CUST-00208,Myra Kumar,PRD-ELE-ACC-259,FastCharge Cable,Electronics,Accessories,South,Kerala,Thiruvananthapuram,5,41839.69,6678.64,0.1,Standard Class,Not Returned
ORD-000137,2024-03-01,CUST-00463,Meena Bose,PRD-FUR-BOO-192,WoodCraft Bookcase,Furniture,Bookcases,South,Telangana,Hyderabad,1,22497.73,2118.82,0.05,First Class,Not Returned
ORD-000138,2023-07-06,CUST-00729,Kiara Shetty,PRD-ELE-HEA-625,BassBoost Earbuds,Electronics,Headphones,SOUTH,Telangana,Warangal,1,36356.08,3718.72,0.0,Standard Class,Not Returned
ORD-000139,2025-07-15,CUST-00570,Neha Kumar,PRD-OFF-PAP-573,PrintReady A4 Ream,Office Supplies,Paper,South,Tamil Nadu,Chennai,1,1489.98,384.01,0.0,Standard Class,Not Returned
ORD-000140,2024-03-31,CUST-00134,Priya Kumar,PRD-ELE-CAM-802,ActionCam 4K,Electronics,Cameras,West,Rajasthan,Jaipur,1,13704.59,1360.28,0.3,Same Day,Returned
ORD-000141,2023-05-13,CUST-00203,Ananya Nair,PRD-HOM-APP-194,QuickBlend Mixer,Home & Kitchen,Appliances,East,Odisha,Bhubaneswar,5,4318.04,494.69,0.0,Same Day,Returned
ORD-000142,2025-06-06,CUST-00742,Meena Iyer,PRD-FUR-CHA-799,ExecutiveDeluxe Chair,Furniture,Chairs,North,Haryana,Gurugram,2,42725.17,3779.52,0.0,Standard Class,Not Returned
ORD-000143,2023-11-01,CUST-00036,Divya Singh,PRD-CLO-WOM-402,SummerDress,Clothing,Women's Wear,North,Uttar Pradesh,Lucknow,7,26848.06,8712.4,0.0,Standard Class,Not Returned
ORD-000144,2024-02-13,CUST-00659,Aditya Reddy,PRD-HOM-DEC-745,WallArt Frame,Home & Kitchen,Decor,East,Bihar,Patna,7,30068.97,4473.01,0.15,First Class,Not Returned
ORD-000145,2025-09-19,CUST-00353,Priya Shetty,PRD-HOM-DEC-497,AromaGlow Candle Set,Home & Kitchen,Decor,South,Karnataka,Mysuru,2,1733.93,-53.21,0.3,First Class,Not Returned
ORD-000146,2023-04-30,CUST-00484,Aditya Singh,PRD-CLO-WOM-202,EleganceSaree,Clothing,Women's Wear,South,Tamil Nadu,Coimbatore,2,2806.13,359.4,0.25,Same Day,Returned
ORD-000147,2024-03-25,CUST-00590,Lakshmi Pillai,PRD-OFF-ART-959,SketchPro Set,Office Supplies,Art Supplies,East,West Bengal,Kolkata,5,5896.71,779.02,0.05,Second Class,Not Returned
ORD-000148,2025-01-04,CUST-00606,Divya Das,PRD-ELE-HEA-677,StudioSound Headset,Electronics,Headphones,South,Tamil Nadu,Coimbatore,2,66197.88,-4454.4,0.25,Standard Class,Returned
ORD-000149,2024-04-21,CUST-00617,Suresh Gupta,PRD-ELE-ACC-100,PowerBank 20000mAh,Electronics,Accessories,North,Punjab,Ludhiana,5,29098.36,2467.31,0.1,First Class,Not Returned
ORD-000150,2024-10-24,CUST-00061,Divya Pillai,PRD-ELE-ACC-245,Wireless Mouse,Electronics,Accessories,West,Rajasthan,Udaipur,3,108435.53,5679.11,0.0,Standard Class,Not Returned
ORD-000151,2025-03-21,CUST-00601,Ananya Verma,PRD-ELE-HEA-239,BassBoost Earbuds,Electronics,Headphones,East,Bihar,Patna,7,260619.89,27376.4,0.2,Second Class,Not Returned
ORD-000152,2024-12-31,CUST-00229,Meena Menon,PRD-CLO-WOM-414,CasualKurti Set,Clothing,Women's Wear,West,Gujarat,Ahmedabad,4,9192.18,1684.47,0.0,First Class,Not Returned
ORD-000153,2025-03-12,CUST-00790,Diya Nair,PRD-HOM-COO-716,NonStick Pan Set,Home & Kitchen,Cookware,South,Tamil Nadu,Madurai,2,6677.52,-406.98,0.3,Standard Class,Not Returned
ORD-000154,2023-06-09,CUST-00244,Suresh Menon,PRD-FUR-BOO-751,WoodCraft Bookcase,Furniture,Bookcases,East,West Bengal,Howrah,6,92144.1,4653.6,0.2,Standard Class,Not Returned
ORD-000155,2023-05-19,CUST-00359,Ananya Singh,PRD-ELE-MOB-149,Galaxy Note Phone,Electronics,Mobiles,North,Uttar Pradesh,Lucknow,4,51763.22,9302.0,0.15,Standard Class,Not Returned
ORD-000156,2025-02-07,CUST-00104,Aditya Patel,PRD-OFF-PAP-562,PrintReady A4 Ream,Office Supplies,Paper,South,Karnataka,Mysuru,4,883.61,157.62,0.0,Standard Class,Not Returned
ORD-000157,2023-06-01,CUST-00351,Aditya Singh,PRD-ELE-CAM-849,ClickPro DSLR,Electronics,Cameras,South,Karnataka,Mysuru,7,50844.56,6364.36,0.3,First Class,Not Returned
ORD-000158,2025-06-02,CUST-00670,Myra Rao,PRD-ELE-CAM-154,ClickPro DSLR,Electronics,Cameras,South,Tamil Nadu,Chennai,2,88721.23,9799.0,0.15,Second Class,Not Returned
ORD-000159,2024-06-27,CUST-00677,Kiara Sharma,PRD-FUR-TAB-150,FoldEasy Table,Furniture,Tables,North,Uttar Pradesh,Lucknow,2,8708.17,1039.98,0.0,Standard Class,Not Returned
ORD-000160,2024-08-26,CUST-00678,Meena Singh,PRD-CLO-FOO-199,RunFast Sneakers,Clothing,Footwear,South,Tamil Nadu,Madurai,1,1862.52,243.08,0.1,Same Day,Not Returned
ORD-000161,2023-08-25,CUST-00316,Sanya Verma,PRD-OFF-ART-776,SketchPro Set,Office Supplies,Art Supplies,South,Kerala,Kochi,4,1696.59,427.15,0.1,First Class,Not Returned
ORD-000162,2025-07-01,CUST-00046,Isha Singh,PRD-ELE-CAM-331,ActionCam 4K,Electronics,Cameras,West,Rajasthan,Jaipur,2,58976.83,4458.63,0.0,First Class,Not Returned
ORD-000163,2023-06-25,CUST-00685,Sanya Sharma,PRD-FUR-STO-666,StackBox Storage,Furniture,Storage,South,Kerala,Thiruvananthapuram,4,48809.74,5136.94,0.25,Same Day,Not Returned
ORD-000164,2024-04-27,CUST-00488,Sanya Kumar,PRD-FUR-STO-614,StackBox Storage,Furniture,Storage,North,Punjab,Ludhiana,7,32659.29,3919.43,0.2,Standard Class,Not Returned
ORD-000165,2024-03-09,CUST-00198,Kabir Nair,PRD-ELE-CAM-799,ClickPro DSLR,Electronics,Cameras,North,Punjab,Amritsar,6,256975.17,25318.49,0.1,Same Day,Not Returned
ORD-000166,2023-05-18,CUST-00090,Ananya Pillai,PRD-FUR-STO-977,CabinetPro Unit,Furniture,Storage,South,Kerala,Kochi,4,21076.32,770.04,0.3,First Class,Returned
ORD-000167,2023-11-03,CUST-00152,Ananya Gupta,PRD-CLO-MEN-676,ClassicFit Shirt,Clothing,Men's Wear,West,Gujarat,Surat,3,5099.88,912.12,0.15,Standard Class,Not Returned
ORD-000168,2025-08-26,CUST-00039,Karthik Patel,PRD-ELE-CAM-733,ClickPro DSLR,Electronics,Cameras,West,Rajasthan,Udaipur,5,86692.84,10777.46,0.0,Standard Class,Not Returned
ORD-000169,2024-05-01,CUST-00051,Reyansh Singh,PRD-OFF-BIN-120,RingFolder Set,Office Supplies,Binders,North,Haryana,Faridabad,7,6607.65,633.4,0.1,First Class,Not Returned
ORD-000170,2023-07-21,CUST-00234,Aadhya Shetty,PRD-ELE-CAM-375,ActionCam 4K,Electronics,Cameras,West,Rajasthan,Jaipur,1,54553.64,9066.71,0.05,Standard Class,Not Returned
ORD-000171,2025-04-13,CUST-00759,Priya Verma,PRD-CLO-KID-627,PlayTime Tshirt,Clothing,Kids Wear,West,Maharashtra,Pune,6,8414.54,1320.75,0.25,First Class,Not Returned
ORD-000172,2023-03-01,CUST-00178,Ananya Verma,PRD-ELE-LAP-355,UltraBook Pro 14,Electronics,Laptops,South,Karnataka,Mysuru,3,22760.32,1281.24,0.05,Standard Class,Not Returned
ORD-000173,2025-10-31,CUST-00407,Priya Chatterjee,PRD-CLO-MEN-131,FormalWear Blazer,Clothing,Men's Wear,South,Kerala,Thiruvananthapuram,6,13361.05,3335.36,0.0,Same Day,Not Returned
ORD-000174,2024-12-17,CUST-00353,Priya Shetty,PRD-ELE-HEA-950,StudioSound Headset,Electronics,Headphones,West,Gujarat,Ahmedabad,6,136745.15,10887.73,0.15,Standard Class,Not Returned
ORD-000175,2024-03-14,CUST-00227,Myra Pillai,PRD-CLO-WOM-767,CasualKurti Set,Clothing,Women's Wear,North,Delhi,New Delhi,7,12952.02,3101.4,0.2,Same Day,Not Returned
ORD-000176,2023-01-18,CUST-00230,Divya Rao,PRD-ELE-HEA-826,StudioSound Headset,Electronics,Headphones,West,Gujarat,Surat,6,245098.93,37449.82,0.1,Standard Class,Not Returned
ORD-000177,2024-09-10,CUST-00694,Divya Reddy,PRD-CLO-FOO-204,FormalStep Shoes,Clothing,Footwear,South,Telangana,Warangal,4,8943.43,2846.97,0.1,Second Class,Not Returned
ORD-000178,2024-11-19,CUST-00284,Arjun Iyer,PRD-CLO-KID-771,SchoolUniform Set,Clothing,Kids Wear,West,Rajasthan,Udaipur,7,21968.16,7028.8,0.05,Standard Class,Not Returned
ORD-000179,2023-04-27,CUST-00615,Suresh Gupta,PRD-FUR-BOO-838,WoodCraft Bookcase,Furniture,Bookcases,South,Kerala,Thiruvananthapuram,5,71372.04,1475.96,0.1,Same Day,Not Returned
ORD-000180,2023-03-14,CUST-00598,Suresh Iyer,PRD-OFF-PAP-843,GlossyPhoto Paper,Office Supplies,Paper,West,Rajasthan,Udaipur,6,8233.47,1356.73,0.1,Second Class,Not Returned
ORD-000181,2024-01-06,CUST-00301,Divya Shetty,PRD-ELE-LAP-842,BizBook Air,Electronics,Laptops,West,Maharashtra,Nagpur,2,95873.02,4839.93,0.1,Second Class,Not Returned
ORD-000182,2024-04-02,CUST-00763,Vivaan Chatterjee,PRD-HOM-APP-480,ChillTech Fridge Mini,Home & Kitchen,Appliances,South,Telangana,Warangal,7,14251.15,2171.37,0.0,Standard Class,Not Returned
ORD-000183,2023-05-26,CUST-00484,Aditya Singh,PRD-HOM-DEC-988,WallArt Frame,Home & Kitchen,Decor,West,Rajasthan,Udaipur,4,9770.36,1219.67,0.15,Standard Class,Not Returned
ORD-000184,2023-10-09,CUST-00206,Neha Patel,PRD-FUR-STO-423,StackBox Storage,Furniture,Storage,East,West Bengal,Kolkata,4,59856.11,7162.17,0.2,Standard Class,Not Returned
ORD-000185,2024-10-03,CUST-00650,Kiara Chatterjee,PRD-ELE-CAM-314,ActionCam 4K,Electronics,Cameras,West,Maharashtra,Nagpur,6,230770.2,24825.09,0.0,Standard Class,Not Returned
ORD-000186,2023-06-30,CUST-00133,Isha Singh,PRD-CLO-FOO-539,ComfortWalk Sandals,Clothing,Footwear,East,Odisha,Bhubaneswar,2,4935.0,562.76,0.0,Second Class,Not Returned
ORD-000187,2023-01-29,CUST-00330,Sai Sharma,PRD-OFF-PAP-792,PrintReady A4 Ream,Office Supplies,Paper,South,Tamil Nadu,Chennai,5,4245.59,803.36,0.1,Standard Class,Not Returned
ORD-000188,2025-10-27,CUST-00603,Rohan Chatterjee,PRD-FUR-CHA-405,ErgoComfort Chair,Furniture,Chairs,East,Odisha,Bhubaneswar,1,2178.78,177.28,0.15,First Class,Not Returned
ORD-000189,2024-12-02,CUST-00502,Neha Verma,PRD-FUR-TAB-931,FoldEasy Table,Furniture,Tables,North,Punjab,Ludhiana,6,42468.57,3332.35,0.0,Standard Class,Returned
ORD-000190,2025-10-30,CUST-00174,Meena Gupta,PRD-ELE-MOB-997,Redmagic Phone,Electronics,Mobiles,West,Rajasthan,Jaipur,3,9469.05,966.8,0.3,Second Class,Not Returned
ORD-000191,2023-02-10,CUST-00050,Isha Chatterjee,PRD-OFF-ART-489,SketchPro Set,Office Supplies,Art Supplies,South,Telangana,Warangal,7,11102.28,2659.38,0.0,Standard Class,Not Returned
ORD-000192,2023-01-20,CUST-00309,Ananya Shetty,PRD-FUR-CHA-632,StudyDesk Chair,Furniture,Chairs,South,Tamil Nadu,Coimbatore,1,24333.73,1199.44,0.0,Second Class,Not Returned
ORD-000193,2024-08-01,CUST-00117,Sanya Menon,PRD-OFF-ART-723,ColorSplash Kit,Office Supplies,Art Supplies,South,Telangana,Hyderabad,1,997.17,265.57,0.1,First Class,Not Returned
ORD-000194,2023-03-22,CUST-00562,Vivaan Das,PRD-CLO-WOM-592,SummerDress,Clothing,Women's Wear,North,Delhi,New Delhi,5,13876.91,1603.73,0.0,Same Day,Not Returned
ORD-000195,2025-10-08,CUST-00153,Divya Menon,PRD-HOM-DEC-840,WallArt Frame,Home & Kitchen,Decor,West,Gujarat,Ahmedabad,2,11224.71,802.15,0.2,Same Day,Not Returned
ORD-000196,2025-08-08,CUST-00052,Reyansh Patel,PRD-ELE-LAP-972,UltraBook Pro 14,Electronics,Laptops,South,Telangana,Warangal,7,370098.72,61363.06,0.0,Standard Class,Not Returned
ORD-000197,2023-04-04,CUST-00010,Karthik Gupta,PRD-HOM-DEC-436,WallArt Frame,Home & Kitchen,Decor,North,Uttar Pradesh,Kanpur,1,3023.85,199.53,0.1,First Class,Not Returned
ORD-000198,2024-12-02,CUST-00188,Karthik Verma,PRD-ELE-CAM-378,ActionCam 4K,Electronics,Cameras,West,Rajasthan,Udaipur,4,162305.74,30393.94,0.15,Second Class,Not Returned
ORD-000199,2023-08-20,CUST-00136,Reyansh Gupta,PRD-OFF-STA-206,WriteWell Pen Set,Office Supplies,Stationery,North,Uttar Pradesh,Kanpur,7,2123.89,512.24,0.2,Standard Class,Not Returned
ORD-000200,2025-01-04,CUST-00627,Aarav Nair,PRD-ELE-LAP-599,ProDesk Notebook,Electronics,Laptops,South,Kerala,Thiruvananthapuram,5,134335.73,16896.88,0.0,Standard Class,Not Returned
ORD-000201,2023-01-26,CUST-00722,Diya Rao,PRD-HOM-DEC-785,WallArt Frame,Home & Kitchen,Decor,East,Bihar,Patna,5,5523.57,473.14,0.15,Second Class,Not Returned
ORD-000202,2024-12-09,CUST-00680,Ananya Kumar,PRD-CLO-FOO-959,RunFast Sneakers,Clothing,Footwear,West,Rajasthan,Jaipur,6,20851.53,4541.3,0.0,Second Class,Not Returned
ORD-000203,2025-08-19,CUST-00508,Aditya Bose,PRD-HOM-COO-428,SteelPro Cookware,Home & Kitchen,Cookware,South,Telangana,Hyderabad,5,8180.32,-768.68,0.25,Second Class,Not Returned
ORD-000204,2024-04-26,CUST-00081,Neha Sharma,PRD-FUR-STO-977,StackBox Storage,Furniture,Storage,North,Haryana,Gurugram,2,26715.7,3934.79,0.2,First Class,Returned
ORD-000205,2025-04-06,CUST-00423,Ananya Gupta,PRD-ELE-ACC-945,FastCharge Cable,Electronics,Accessories,South,Telangana,Hyderabad,2,31109.18,6183.3,0.2,Same Day,Not Returned
ORD-000206,2023-04-22,CUST-00229,Meena Menon,PRD-OFF-BIN-833,RingFolder Set,Office Supplies,Binders,West,Rajasthan,Udaipur,7,4498.87,1140.28,0.0,Standard Class,Not Returned
ORD-000207,2023-01-05,CUST-00350,Aadhya Patel,PRD-FUR-BOO-818,ModernShelf Unit,Furniture,Bookcases,South,Tamil Nadu,Coimbatore,2,44013.19,2177.55,0.0,First Class,Not Returned
ORD-000208,2025-04-18,CUST-00110,Sai Rao,PRD-ELE-LAP-223,GamerEdge Laptop,Electronics,Laptops,East,Odisha,Bhubaneswar,7,41186.09,3789.35,0.2,First Class,Not Returned
ORD-000209,2024-11-23,CUST-00111,Divya Pillai,PRD-OFF-STA-890,WriteWell Pen Set,Office Supplies,Stationery,East,Odisha,Bhubaneswar,1,912.33,116.83,0.2,Standard Class,Not Returned
ORD-000210,2025-06-05,CUST-00600,Neha Pillai,PRD-CLO-WOM-692,SummerDress,Clothing,Women's Wear,South,Tamil Nadu,Chennai,4,1176.04,205.78,0.15,Second Class,Not Returned
ORD-000211,2024-10-21,CUST-00517,Kabir Reddy,PRD-HOM-APP-809,HeatWave Toaster,Home & Kitchen,Appliances,West,Gujarat,Surat,4,28495.87,3503.88,0.1,Same Day,Not Returned
ORD-000212,2023-10-01,CUST-00142,Rahul Nair,PRD-FUR-BOO-828,ModernShelf Unit,Furniture,Bookcases,West,Rajasthan,Jaipur,3,61461.87,2147.56,0.05,Standard Class,Not Returned
ORD-000213,2024-12-08,CUST-00689,Ishaan Das,PRD-ELE-LAP-827,BizBook Air,Electronics,Laptops,South,Telangana,Warangal,1,3240.62,604.7,0.3,Second Class,Not Returned
ORD-000214,2025-12-29,CUST-00293,Neha Sharma,PRD-HOM-APP-635,QuickBlend Mixer,Home & Kitchen,Appliances,South,Kerala,Kochi,6,12769.43,2054.32,,Second Class,Not Returned
ORD-000215,2023-11-26,CUST-00294,Myra Kumar,PRD-OFF-PAP-807,PrintReady A4 Ream,Office Supplies,Paper,West,Maharashtra,Nagpur,2,1148.94,244.6,0.0,Standard Class,Not Returned
ORD-000216,2024-04-04,CUST-00761,Aadhya Bose,PRD-CLO-FOO-623,RunFast Sneakers,Clothing,Footwear,West,Rajasthan,Udaipur,3,4577.95,694.7,0.0,Same Day,Not Returned
ORD-000217,2024-10-02,CUST-00566,Ishaan Gupta,PRD-ELE-HEA-735,NoiseCancel Pro,Electronics,Headphones,East,Odisha,Bhubaneswar,6,20143.15,2332.19,0.1,First Class,Not Returned
ORD-000218,2024-02-07,CUST-00795,Diya Rao,PRD-OFF-PAP-559,GlossyPhoto Paper,Office Supplies,Paper,South,Karnataka,Bengaluru,5,8828.66,1581.49,0.0,First Class,Not Returned
ORD-000219,2023-03-25,CUST-00439,Aarav Reddy,PRD-ELE-HEA-264,NoiseCancel Pro,Electronics,Headphones,North,Haryana,Gurugram,5,108715.07,15349.02,0.1,Standard Class,Not Returned
ORD-000220,2023-03-23,CUST-00158,Aditya Sharma,PRD-HOM-DEC-892,WallArt Frame,Home & Kitchen,Decor,East,Bihar,Patna,1,3959.38,446.38,0.2,First Class,Not Returned
ORD-000221,2023-05-30,CUST-00725,Meena Chatterjee,PRD-FUR-TAB-633,FoldEasy Table,Furniture,Tables,South,Tamil Nadu,Coimbatore,3,32130.2,2366.32,0.25,Standard Class,Not Returned
ORD-000222,2024-03-12,CUST-00680,Ananya Kumar,PRD-FUR-BOO-323,ModernShelf Unit,Furniture,Bookcases,East,Bihar,Patna,5,61271.57,2185.72,0.25,Same Day,Returned
ORD-000223,2024-12-09,CUST-00457,Aadhya Singh,PRD-ELE-ACC-349,Wireless Mouse,Electronics,Accessories,East,Bihar,Patna,2,2538.15,143.56,0.15,Same Day,Not Returned
ORD-000224,2025-03-01,CUST-00263,Sai Pillai,PRD-CLO-KID-629,PlayTime Tshirt,Clothing,Kids Wear,West,Gujarat,Surat,1,2761.45,683.66,0.2,Standard Class,Not Returned
ORD-000225,2024-01-30,CUST-00329,Ishaan Kumar,PRD-CLO-MEN-891,ClassicFit Shirt,Clothing,Men's Wear,North,Delhi,New Delhi,3,5399.74,1492.47,0.05,Second Class,Not Returned
ORD-000226,2025-05-18,CUST-00107,Sanya Bose,PRD-ELE-CAM-936,MirrorLite Camera,Electronics,Cameras,East,Bihar,Patna,4,105149.35,5658.84,0.0,Standard Class,Not Returned
ORD-000227,2023-06-29,CUST-00076,Lakshmi Kumar,PRD-ELE-HEA-172,StudioSound Headset,Electronics,Headphones,North,Punjab,Amritsar,6,184020.95,25216.98,0.15,Standard Class,Not Returned
ORD-000228,2025-06-05,CUST-00324,Neha Rao,PRD-ELE-MOB-756,Galaxy Note Phone,Electronics,Mobiles,West,Maharashtra,Nagpur,6,10206.73,-672.14,0.3,First Class,Not Returned
ORD-000229,2025-10-26,CUST-00109,Kiara Gupta,PRD-FUR-BOO-388,WoodCraft Bookcase,Furniture,Bookcases,West,Gujarat,Surat,6,107530.59,16057.71,0.15,First Class,Returned
ORD-000230,2023-11-17,CUST-00547,Suresh Das,PRD-ELE-CAM-402,MirrorLite Camera,Electronics,Cameras,East,West Bengal,Howrah,6,128829.57,17141.64,0.1,Same Day,Returned
ORD-000231,2023-10-17,CUST-00127,Aditya Patel,PRD-ELE-ACC-503,Wireless Mouse,Electronics,Accessories,North,Delhi,New Delhi,2,94520.15,8058.37,0.05,First Class,Not Returned
ORD-000232,2024-12-05,CUST-00217,Ananya Nair,PRD-FUR-TAB-288,FoldEasy Table,Furniture,Tables,South,Telangana,Hyderabad,5,80521.88,8136.15,0.0,Standard Class,Not Returned
ORD-000233,2023-04-22,CUST-00770,,PRD-HOM-DEC-760,AromaGlow Candle Set,Home & Kitchen,Decor,North,Haryana,Gurugram,5,5936.7,335.17,0.1,Standard Class,Not Returned
ORD-000234,2025-09-24,CUST-00339,Aditya Menon,PRD-FUR-TAB-391,FoldEasy Table,Furniture,Tables,West,Maharashtra,Pune,6,20019.53,787.64,0.2,Standard Class,Not Returned
ORD-000235,2024-09-18,CUST-00711,Neha Pillai,PRD-CLO-KID-538,SchoolUniform Set,Clothing,Kids Wear,South,Telangana,Hyderabad,6,7737.18,1726.02,0.05,First Class,Not Returned
ORD-000236,2024-07-20,CUST-00369,Kabir Shetty,PRD-ELE-HEA-573,BassBoost Earbuds,Electronics,Headphones,North,Haryana,Faridabad,6,125072.88,-6234.07,0.25,Second Class,Returned
ORD-000237,2024-07-28,CUST-00144,Ishaan Reddy,PRD-HOM-COO-851,SteelPro Cookware,Home & Kitchen,Cookware,East,West Bengal,Kolkata,3,5999.22,1189.33,0.0,First Class,Not Returned
ORD-000238,2025-04-09,CUST-00788,Rahul Das,PRD-CLO-MEN-366,FormalWear Blazer,Clothing,Men's Wear,North,Uttar Pradesh,Kanpur,2,3254.49,332.66,0.0,Standard Class,Not Returned
ORD-000239,2024-08-18,CUST-00138,Vivaan Verma,PRD-CLO-MEN-472,DenimComfort Jeans,Clothing,Men's Wear,North,Punjab,Ludhiana,1,347.55,-37.69,0.25,Standard Class,Not Returned
ORD-000240,2023-10-27,CUST-00754,Priya Verma,PRD-OFF-BIN-324,ClipFile Binder,Office Supplies,Binders,West,Maharashtra,Mumbai,3,543.82,56.79,0.1,Standard Class,Returned
ORD-000241,2024-02-28,CUST-00531,Meena Patel,PRD-HOM-APP-580,ChillTech Fridge Mini,Home & Kitchen,Appliances,East,West Bengal,Kolkata,5,24972.59,1865.04,0.1,Standard Class,Not Returned
ORD-000242,2024-07-14,CUST-00760,Priya Gupta,PRD-ELE-ACC-278,Wireless Mouse,Electronics,Accessories,North,Uttar Pradesh,Noida,2,34510.14,6535.68,0.3,First Class,Not Returned
ORD-000243,2025-02-09,CUST-00229,Meena Menon,PRD-CLO-KID-598,SchoolUniform Set,Clothing,Kids Wear,West,Rajasthan,Jaipur,1,318.43,89.14,0.25,Standard Class,Not Returned
ORD-000244,2025-11-19,CUST-00659,Aditya Reddy,PRD-FUR-TAB-261,FoldEasy Table,Furniture,Tables,North,Delhi,New Delhi,4,9888.1,1231.21,0.15,First Class,Not Returned
ORD-000245,2025-09-13,CUST-00692,Vivaan Iyer,PRD-CLO-WOM-265,SummerDress,Clothing,Women's Wear,West,Gujarat,Ahmedabad,7,5897.95,1183.2,0.05,Standard Class,Not Returned
ORD-000246,2023-11-26,CUST-00138,Vivaan Verma,PRD-CLO-MEN-250,FormalWear Blazer,Clothing,Men's Wear,South,Telangana,Hyderabad,5,10934.3,3118.75,0.25,Second Class,Not Returned
ORD-000247,2023-02-08,CUST-00737,Myra Das,PRD-OFF-BIN-321,ClipFile Binder,Office Supplies,Binders,North,Uttar Pradesh,Noida,1,1165.03,333.19,0.0,Standard Class,Not Returned
ORD-000248,2023-10-20,CUST-00597,Myra Pillai,PRD-OFF-PAP-271,GlossyPhoto Paper,Office Supplies,Paper,West,Gujarat,Surat,1,898.65,203.64,0.3,Standard Class,Not Returned
ORD-000249,2023-08-11,CUST-00017,Reyansh Gupta,PRD-ELE-ACC-529,Wireless Mouse,Electronics,Accessories,West,Rajasthan,Jaipur,4,33889.43,4919.08,0.0,Standard Class,Not Returned
ORD-000250,2023-03-21,CUST-00545,Neha Rao,PRD-CLO-MEN-593,ClassicFit Shirt,Clothing,Men's Wear,West,Rajasthan,Jaipur,1,2250.26,535.6,0.15,Second Class,Not Returned
ORD-000251,2023-03-30,CUST-00715,Aditya Shetty,PRD-CLO-WOM-908,CasualKurti Set,Clothing,Women's Wear,West,Gujarat,Ahmedabad,1,3023.09,405.55,0.15,Standard Class,Not Returned
ORD-000252,2024-04-21,CUST-00086,Aditya Bose,PRD-FUR-STO-293,CabinetPro Unit,Furniture,Storage,South,Karnataka,Hubballi,4,7326.98,-544.98,0.25,Standard Class,Not Returned
ORD-000253,2024-10-08,CUST-00419,Kabir Kumar,PRD-FUR-TAB-767,OfficePro Desk,Furniture,Tables,North,Haryana,Faridabad,7,7593.54,-603.79,0.3,Standard Class,Not Returned
ORD-000254,2024-02-22,CUST-00424,Kiara Rao,PRD-CLO-FOO-479,RunFast Sneakers,Clothing,Footwear,North,Uttar Pradesh,Noida,5,9991.89,2301.37,0.1,Second Class,Not Returned
ORD-000255,2025-03-26,CUST-00754,Priya Verma,PRD-ELE-MOB-557,Pixel Series Phone,Electronics,Mobiles,West,Maharashtra,Mumbai,5,25279.45,2523.27,0.05,Second Class,Not Returned
ORD-000256,2023-04-17,CUST-00165,Ishaan Chatterjee,PRD-FUR-CHA-943,ErgoComfort Chair,Furniture,Chairs,South,Kerala,Kochi,4,33341.01,4561.48,0.0,Standard Class,Not Returned
ORD-000257,2023-03-19,CUST-00742,Meena Iyer,PRD-FUR-STO-828,CabinetPro Unit,Furniture,Storage,East,West Bengal,Kolkata,6,108513.76,3012.68,0.2,Standard Class,Not Returned
ORD-000258,2025-11-27,CUST-00293,Neha Sharma,PRD-ELE-ACC-628,Wireless Mouse,Electronics,Accessories,West,Rajasthan,Jaipur,7,330982.55,34704.22,0.0,Standard Class,Not Returned
ORD-000259,2023-11-19,CUST-00089,Karthik Nair,PRD-HOM-APP-785,ChillTech Fridge Mini,Home & Kitchen,Appliances,North,Punjab,Ludhiana,2,14558.88,1562.86,0.0,Same Day,Not Returned
ORD-000260,2024-12-13,CUST-00356,Ishaan Bose,PRD-HOM-APP-720,QuickBlend Mixer,Home & Kitchen,Appliances,East,Odisha,Bhubaneswar,6,6023.78,-439.53,0.3,Standard Class,Not Returned
ORD-000261,2023-05-29,CUST-00516,Kabir Kumar,PRD-FUR-CHA-363,StudyDesk Chair,Furniture,Chairs,East,Bihar,Patna,7,133212.21,12134.53,0.2,Same Day,Not Returned
ORD-000262,2024-05-13,CUST-00776,Sai Shetty,PRD-FUR-STO-700,CabinetPro Unit,Furniture,Storage,East,Odisha,Bhubaneswar,6,33364.52,4370.49,0.1,Standard Class,Not Returned
